1
0.666667
0.635951
0.604085
0.571311
0.537899
0.504143
0.470349
0.436825
0.403868
0.371756
0.340739
0.311027
0.282796
0.256174
0.23125
0.208073
0.186655
0.166976
0.148992
0.132637
0.117828
0.104474
0.0924746
0.0817276
0.0721303
0.0635819
0.0559855
0.049249
0.0432859
1
0.0380159
0.0333651
0.0292661
0.0256572
0.022483
0.0196936
0.0172442
0.0150947
0.0132096
1
0.0115571
0.0101092
0.00884112
0.00773084
0.00675905
0.00590868
0.00516474
0.00451405
0.003945
0.00344745
0.00301246
0.0026322
0.00229984
0.00200936
0.0017555
0.00153367
0.00133983
0.00117046
0.00102248
1
0.000893188
0.000780235
0.000681556
1
0.00059535
0.000520042
0.000454256
0.000396788
0.000346588
0.000302738
0.000264433
0.000230975
0.000201749
0.00017622
0.000153921
0.000134443
0.00011743
0.00010257
8.95899e-05
7.82524e-05
6.83495e-05
5.96997e-05
5.21445e-05
4.55455e-05
1
3.97815e-05
3.47469e-05
3.03495e-05
2.65086e-05
1
2.31538e-05
2.02235e-05
1.76641e-05
1.54285e-05
1.34759e-05
1.17705e-05
1.02808e-05
8.97969e-06
7.84323e-06
6.8506e-06
5.9836e-06
5.22632e-06
4.56489e-06
3.98716e-06
3.48255e-06
3.0418e-06
2.65683e-06
2.32059e-06
2.02689e-06
1.77037e-06
1.54632e-06
1.35061e-06
1.17968e-06
1.03038e-06
8.99978e-07
7.86077e-07
6.86592e-07
5.99697e-07
5.238e-07
